lon,lat
42.66727272727273,2.58909090909091
42.66727272727273,2.827727272727274
42.66727272727273,3.0663636363636377
42.66727272727273,3.3050000000000015
42.66727272727273,3.5436363636363652
42.66727272727273,3.782272727272729
42.66727272727273,4.020909090909092
42.66727272727273,4.259545454545456
42.66727272727273,4.498181818181819
42.66727272727273,4.736818181818182
42.66727272727273,4.975454545454546
42.66727272727273,5.214090909090909
42.66727272727273,5.452727272727272
42.66727272727273,5.6913636363636355
42.66727272727273,5.929999999999999
42.66727272727273,6.168636363636362
42.66727272727273,6.4072727272727255
42.66727272727273,6.645909090909089
42.66727272727273,6.884545454545452
42.66727272727273,7.123181818181815
42.66727272727273,7.361818181818179
42.66727272727273,7.600454545454542
42.66727272727273,7.839090909090905
42.66727272727273,8.07772727272727
42.66727272727273,8.316363636363633
42.9059090909091,-4.57
42.9059090909091,-4.331363636363637
42.9059090909091,-4.092727272727274
42.9059090909091,-3.85409090909091
42.9059090909091,-3.615454545454546
42.9059090909091,-3.3768181818181824
42.9059090909091,-3.1381818181818186
42.9059090909091,-2.899545454545455
42.9059090909091,-2.660909090909091
42.9059090909091,-2.4222727272727274
42.9059090909091,-2.1836363636363636
42.9059090909091,-1.9449999999999998
42.9059090909091,-1.706363636363636
42.9059090909091,-1.4677272727272723
42.9059090909091,-1.2290909090909086
42.9059090909091,-0.9904545454545449
42.9059090909091,-0.7518181818181813
42.9059090909091,-0.5131818181818176
42.9059090909091,-0.274545454545454
42.9059090909091,-0.035909090909090335
42.9059090909091,0.2027272727272733
42.9059090909091,0.44136363636363696
42.9059090909091,0.6800000000000006
42.9059090909091,0.9186363636363643
42.9059090909091,1.157272727272728
42.9059090909091,1.3959090909090914
42.9059090909091,1.6345454545454552
42.9059090909091,1.873181818181819
42.9059090909091,2.1118181818181827
42.9059090909091,2.3504545454545465
42.9059090909091,2.58909090909091
42.9059090909091,2.827727272727274
42.9059090909091,3.0663636363636377
42.9059090909091,3.3050000000000015
42.9059090909091,3.5436363636363652
42.9059090909091,3.782272727272729
42.9059090909091,4.020909090909092
42.9059090909091,4.259545454545456
42.9059090909091,4.498181818181819
42.9059090909091,4.736818181818182
42.9059090909091,4.975454545454546
42.9059090909091,5.214090909090909
42.9059090909091,5.452727272727272
42.9059090909091,5.6913636363636355
42.9059090909091,5.929999999999999
42.9059090909091,6.168636363636362
42.9059090909091,6.4072727272727255
42.9059090909091,6.645909090909089
42.9059090909091,6.884545454545452
42.9059090909091,7.123181818181815
42.9059090909091,7.361818181818179
42.9059090909091,7.600454545454542
42.9059090909091,7.839090909090905
42.9059090909091,8.07772727272727
42.9059090909091,8.316363636363633
43.144545454545465,-4.57
43.144545454545465,-4.331363636363637
43.144545454545465,-4.092727272727274
43.144545454545465,-3.85409090909091
43.144545454545465,-3.615454545454546
43.144545454545465,-3.3768181818181824
43.144545454545465,-3.1381818181818186
43.144545454545465,-2.899545454545455
43.144545454545465,-2.660909090909091
43.144545454545465,-2.4222727272727274
43.144545454545465,-2.1836363636363636
43.144545454545465,-1.9449999999999998
43.144545454545465,-1.706363636363636
43.144545454545465,-1.4677272727272723
43.144545454545465,-1.2290909090909086
43.144545454545465,-0.9904545454545449
43.144545454545465,-0.7518181818181813
43.144545454545465,-0.5131818181818176
43.144545454545465,-0.274545454545454
43.144545454545465,-0.035909090909090335
43.144545454545465,0.2027272727272733
43.144545454545465,0.44136363636363696
43.144545454545465,0.6800000000000006
43.144545454545465,0.9186363636363643
43.144545454545465,1.157272727272728
43.144545454545465,1.3959090909090914
43.144545454545465,1.6345454545454552
43.144545454545465,1.873181818181819
43.144545454545465,2.1118181818181827
43.144545454545465,2.3504545454545465
43.144545454545465,2.58909090909091
43.144545454545465,2.827727272727274
43.144545454545465,3.0663636363636377
43.144545454545465,3.3050000000000015
43.144545454545465,3.5436363636363652
43.144545454545465,3.782272727272729
43.144545454545465,4.020909090909092
43.144545454545465,4.259545454545456
43.144545454545465,4.498181818181819
43.144545454545465,4.736818181818182
43.144545454545465,4.975454545454546
43.144545454545465,5.214090909090909
43.144545454545465,5.452727272727272
43.144545454545465,5.6913636363636355
43.144545454545465,5.929999999999999
43.144545454545465,6.168636363636362
43.144545454545465,6.4072727272727255
43.144545454545465,6.645909090909089
43.144545454545465,6.884545454545452
43.144545454545465,7.123181818181815
43.144545454545465,7.361818181818179
43.144545454545465,7.600454545454542
43.144545454545465,7.839090909090905
43.144545454545465,8.07772727272727
43.144545454545465,8.316363636363633
43.38318181818183,-4.57
43.38318181818183,-4.331363636363637
43.38318181818183,-4.092727272727274
43.38318181818183,-3.85409090909091
43.38318181818183,-3.615454545454546
43.38318181818183,-3.3768181818181824
43.38318181818183,-3.1381818181818186
43.38318181818183,-2.899545454545455
43.38318181818183,-2.660909090909091
43.38318181818183,-2.4222727272727274
43.38318181818183,-2.1836363636363636
43.38318181818183,-1.9449999999999998
43.38318181818183,-1.706363636363636
43.38318181818183,-1.4677272727272723
43.38318181818183,-1.2290909090909086
43.38318181818183,-0.9904545454545449
43.38318181818183,-0.7518181818181813
43.38318181818183,-0.5131818181818176
43.38318181818183,-0.274545454545454
43.38318181818183,-0.035909090909090335
43.38318181818183,0.2027272727272733
43.38318181818183,0.44136363636363696
43.38318181818183,0.6800000000000006
43.38318181818183,0.9186363636363643
43.38318181818183,1.157272727272728
43.38318181818183,1.3959090909090914
43.38318181818183,1.6345454545454552
43.38318181818183,1.873181818181819
43.38318181818183,2.1118181818181827
43.38318181818183,2.3504545454545465
43.38318181818183,2.58909090909091
43.38318181818183,2.827727272727274
43.38318181818183,3.0663636363636377
43.38318181818183,3.3050000000000015
43.38318181818183,3.5436363636363652
43.38318181818183,3.782272727272729
43.38318181818183,4.020909090909092
43.38318181818183,4.259545454545456
43.38318181818183,4.498181818181819
43.38318181818183,4.736818181818182
43.38318181818183,4.975454545454546
43.38318181818183,5.214090909090909
43.38318181818183,5.452727272727272
43.38318181818183,5.6913636363636355
43.38318181818183,5.929999999999999
43.38318181818183,6.168636363636362
43.38318181818183,6.4072727272727255
43.38318181818183,6.645909090909089
43.38318181818183,6.884545454545452
43.38318181818183,7.123181818181815
43.38318181818183,7.361818181818179
43.38318181818183,7.600454545454542
43.38318181818183,7.839090909090905
43.38318181818183,8.07772727272727
43.38318181818183,8.316363636363633
43.6218181818182,-4.57
43.6218181818182,-4.331363636363637
43.6218181818182,-4.092727272727274
43.6218181818182,-3.85409090909091
43.6218181818182,-3.615454545454546
43.6218181818182,-3.3768181818181824
43.6218181818182,-3.1381818181818186
43.6218181818182,-2.899545454545455
43.6218181818182,-2.660909090909091
43.6218181818182,-2.4222727272727274
43.6218181818182,-2.1836363636363636
43.6218181818182,-1.9449999999999998
43.6218181818182,-1.706363636363636
43.6218181818182,-1.4677272727272723
43.6218181818182,-1.2290909090909086
43.6218181818182,-0.9904545454545449
43.6218181818182,-0.7518181818181813
43.6218181818182,-0.5131818181818176
43.6218181818182,-0.274545454545454
43.6218181818182,-0.035909090909090335
43.6218181818182,0.2027272727272733
43.6218181818182,0.44136363636363696
43.6218181818182,0.6800000000000006
43.6218181818182,0.9186363636363643
43.6218181818182,1.157272727272728
43.6218181818182,1.3959090909090914
43.6218181818182,1.6345454545454552
43.6218181818182,1.873181818181819
43.6218181818182,2.1118181818181827
43.6218181818182,2.3504545454545465
43.6218181818182,2.58909090909091
43.6218181818182,2.827727272727274
43.6218181818182,3.0663636363636377
43.6218181818182,3.3050000000000015
43.6218181818182,3.5436363636363652
43.6218181818182,3.782272727272729
43.6218181818182,4.020909090909092
43.6218181818182,4.259545454545456
43.6218181818182,4.498181818181819
43.6218181818182,4.736818181818182
43.6218181818182,4.975454545454546
43.6218181818182,5.214090909090909
43.6218181818182,5.452727272727272
43.6218181818182,5.6913636363636355
43.6218181818182,5.929999999999999
43.6218181818182,6.168636363636362
43.6218181818182,6.4072727272727255
43.6218181818182,6.645909090909089
43.6218181818182,6.884545454545452
43.6218181818182,7.123181818181815
43.6218181818182,7.361818181818179
43.6218181818182,7.600454545454542
43.6218181818182,7.839090909090905
43.6218181818182,8.07772727272727
43.6218181818182,8.316363636363633
43.860454545454566,-4.57
43.860454545454566,-4.331363636363637
43.860454545454566,-4.092727272727274
43.860454545454566,-3.85409090909091
43.860454545454566,-3.615454545454546
43.860454545454566,-3.3768181818181824
43.860454545454566,-3.1381818181818186
43.860454545454566,-2.899545454545455
43.860454545454566,-2.660909090909091
43.860454545454566,-2.4222727272727274
43.860454545454566,-2.1836363636363636
43.860454545454566,-1.9449999999999998
43.860454545454566,-1.706363636363636
43.860454545454566,-1.4677272727272723
43.860454545454566,-1.2290909090909086
43.860454545454566,-0.9904545454545449
43.860454545454566,-0.7518181818181813
43.860454545454566,-0.5131818181818176
43.860454545454566,-0.274545454545454
43.860454545454566,-0.035909090909090335
43.860454545454566,0.2027272727272733
43.860454545454566,0.44136363636363696
43.860454545454566,0.6800000000000006
43.860454545454566,0.9186363636363643
43.860454545454566,1.157272727272728
43.860454545454566,1.3959090909090914
43.860454545454566,1.6345454545454552
43.860454545454566,1.873181818181819
43.860454545454566,2.1118181818181827
43.860454545454566,2.3504545454545465
43.860454545454566,2.58909090909091
43.860454545454566,2.827727272727274
43.860454545454566,3.0663636363636377
43.860454545454566,3.3050000000000015
43.860454545454566,3.5436363636363652
43.860454545454566,3.782272727272729
43.860454545454566,4.020909090909092
43.860454545454566,4.259545454545456
43.860454545454566,4.498181818181819
43.860454545454566,4.736818181818182
43.860454545454566,4.975454545454546
43.860454545454566,5.214090909090909
43.860454545454566,5.452727272727272
43.860454545454566,5.6913636363636355
43.860454545454566,5.929999999999999
43.860454545454566,6.168636363636362
43.860454545454566,6.4072727272727255
43.860454545454566,6.645909090909089
43.860454545454566,6.884545454545452
43.860454545454566,7.123181818181815
43.860454545454566,7.361818181818179
43.860454545454566,7.600454545454542
43.860454545454566,7.839090909090905
43.860454545454566,8.07772727272727
43.860454545454566,8.316363636363633
44.09909090909093,-4.57
44.09909090909093,-4.331363636363637
44.09909090909093,-4.092727272727274
44.09909090909093,-3.85409090909091
44.09909090909093,-3.615454545454546
44.09909090909093,-3.3768181818181824
44.09909090909093,-3.1381818181818186
44.09909090909093,-2.899545454545455
44.09909090909093,-2.660909090909091
44.09909090909093,-2.4222727272727274
44.09909090909093,-2.1836363636363636
44.09909090909093,-1.9449999999999998
44.09909090909093,-1.706363636363636
44.09909090909093,-1.4677272727272723
44.09909090909093,-1.2290909090909086
44.09909090909093,-0.9904545454545449
44.09909090909093,-0.7518181818181813
44.09909090909093,-0.5131818181818176
44.09909090909093,-0.274545454545454
44.09909090909093,-0.035909090909090335
44.09909090909093,0.2027272727272733
44.09909090909093,0.44136363636363696
44.09909090909093,0.6800000000000006
44.09909090909093,0.9186363636363643
44.09909090909093,1.157272727272728
44.09909090909093,1.3959090909090914
44.09909090909093,1.6345454545454552
44.09909090909093,1.873181818181819
44.09909090909093,2.1118181818181827
44.09909090909093,2.3504545454545465
44.09909090909093,2.58909090909091
44.09909090909093,2.827727272727274
44.09909090909093,3.0663636363636377
44.09909090909093,3.3050000000000015
44.09909090909093,3.5436363636363652
44.09909090909093,3.782272727272729
44.09909090909093,4.020909090909092
44.09909090909093,4.259545454545456
44.09909090909093,4.498181818181819
44.09909090909093,4.736818181818182
44.09909090909093,4.975454545454546
44.09909090909093,5.214090909090909
44.09909090909093,5.452727272727272
44.09909090909093,5.6913636363636355
44.09909090909093,5.929999999999999
44.09909090909093,6.168636363636362
44.09909090909093,6.4072727272727255
44.09909090909093,6.645909090909089
44.09909090909093,6.884545454545452
44.09909090909093,7.123181818181815
44.09909090909093,7.361818181818179
44.09909090909093,7.600454545454542
44.09909090909093,7.839090909090905
44.09909090909093,8.07772727272727
44.09909090909093,8.316363636363633
44.3377272727273,-4.57
44.3377272727273,-4.331363636363637
44.3377272727273,-4.092727272727274
44.3377272727273,-3.85409090909091
44.3377272727273,-3.615454545454546
44.3377272727273,-3.3768181818181824
44.3377272727273,-3.1381818181818186
44.3377272727273,-2.899545454545455
44.3377272727273,-2.660909090909091
44.3377272727273,-2.4222727272727274
44.3377272727273,-2.1836363636363636
44.3377272727273,-1.9449999999999998
44.3377272727273,-1.706363636363636
44.3377272727273,-1.4677272727272723
44.3377272727273,-1.2290909090909086
44.3377272727273,-0.9904545454545449
44.3377272727273,-0.7518181818181813
44.3377272727273,-0.5131818181818176
44.3377272727273,-0.274545454545454
44.3377272727273,-0.035909090909090335
44.3377272727273,0.2027272727272733
44.3377272727273,0.44136363636363696
44.3377272727273,0.6800000000000006
44.3377272727273,0.9186363636363643
44.3377272727273,1.157272727272728
44.3377272727273,1.3959090909090914
44.3377272727273,1.6345454545454552
44.3377272727273,1.873181818181819
44.3377272727273,2.1118181818181827
44.3377272727273,2.3504545454545465
44.3377272727273,2.58909090909091
44.3377272727273,2.827727272727274
44.3377272727273,3.0663636363636377
44.3377272727273,3.3050000000000015
44.3377272727273,3.5436363636363652
44.3377272727273,3.782272727272729
44.3377272727273,4.020909090909092
44.3377272727273,4.259545454545456
44.3377272727273,4.498181818181819
44.3377272727273,4.736818181818182
44.3377272727273,4.975454545454546
44.3377272727273,5.214090909090909
44.3377272727273,5.452727272727272
44.3377272727273,5.6913636363636355
44.3377272727273,5.929999999999999
44.3377272727273,6.168636363636362
44.3377272727273,6.4072727272727255
44.3377272727273,6.645909090909089
44.3377272727273,6.884545454545452
44.3377272727273,7.123181818181815
44.3377272727273,7.361818181818179
44.3377272727273,7.600454545454542
44.3377272727273,7.839090909090905
44.3377272727273,8.07772727272727
44.3377272727273,8.316363636363633
44.576363636363666,-4.57
44.576363636363666,-4.331363636363637
44.576363636363666,-4.092727272727274
44.576363636363666,-3.85409090909091
44.576363636363666,-3.615454545454546
44.576363636363666,-3.3768181818181824
44.576363636363666,-3.1381818181818186
44.576363636363666,-2.899545454545455
44.576363636363666,-2.660909090909091
44.576363636363666,-2.4222727272727274
44.576363636363666,-2.1836363636363636
44.576363636363666,-1.9449999999999998
44.576363636363666,-1.706363636363636
44.576363636363666,-1.4677272727272723
44.576363636363666,-1.2290909090909086
44.576363636363666,-0.9904545454545449
44.576363636363666,-0.7518181818181813
44.576363636363666,-0.5131818181818176
44.576363636363666,-0.274545454545454
44.576363636363666,-0.035909090909090335
44.576363636363666,0.2027272727272733
44.576363636363666,0.44136363636363696
44.576363636363666,0.6800000000000006
44.576363636363666,0.9186363636363643
44.576363636363666,1.157272727272728
44.576363636363666,1.3959090909090914
44.576363636363666,1.6345454545454552
44.576363636363666,1.873181818181819
44.576363636363666,2.1118181818181827
44.576363636363666,2.3504545454545465
44.576363636363666,2.58909090909091
44.576363636363666,2.827727272727274
44.576363636363666,3.0663636363636377
44.576363636363666,3.3050000000000015
44.576363636363666,3.5436363636363652
44.576363636363666,3.782272727272729
44.576363636363666,4.020909090909092
44.576363636363666,4.259545454545456
44.576363636363666,4.498181818181819
44.576363636363666,4.736818181818182
44.576363636363666,4.975454545454546
44.576363636363666,5.214090909090909
44.576363636363666,5.452727272727272
44.576363636363666,5.6913636363636355
44.576363636363666,5.929999999999999
44.576363636363666,6.168636363636362
44.576363636363666,6.4072727272727255
44.576363636363666,6.645909090909089
44.576363636363666,6.884545454545452
44.576363636363666,7.123181818181815
44.576363636363666,7.361818181818179
44.576363636363666,7.600454545454542
44.576363636363666,7.839090909090905
44.576363636363666,8.07772727272727
44.576363636363666,8.316363636363633
44.81500000000003,-4.57
44.81500000000003,-4.331363636363637
44.81500000000003,-4.092727272727274
44.81500000000003,-3.85409090909091
44.81500000000003,-3.615454545454546
44.81500000000003,-3.3768181818181824
44.81500000000003,-3.1381818181818186
44.81500000000003,-2.899545454545455
44.81500000000003,-2.660909090909091
44.81500000000003,-2.4222727272727274
44.81500000000003,-2.1836363636363636
44.81500000000003,-1.9449999999999998
44.81500000000003,-1.706363636363636
44.81500000000003,-1.4677272727272723
44.81500000000003,-1.2290909090909086
44.81500000000003,-0.9904545454545449
44.81500000000003,-0.7518181818181813
44.81500000000003,-0.5131818181818176
44.81500000000003,-0.274545454545454
44.81500000000003,-0.035909090909090335
44.81500000000003,0.2027272727272733
44.81500000000003,0.44136363636363696
44.81500000000003,0.6800000000000006
44.81500000000003,0.9186363636363643
44.81500000000003,1.157272727272728
44.81500000000003,1.3959090909090914
44.81500000000003,1.6345454545454552
44.81500000000003,1.873181818181819
44.81500000000003,2.1118181818181827
44.81500000000003,2.3504545454545465
44.81500000000003,2.58909090909091
44.81500000000003,2.827727272727274
44.81500000000003,3.0663636363636377
44.81500000000003,3.3050000000000015
44.81500000000003,3.5436363636363652
44.81500000000003,3.782272727272729
44.81500000000003,4.020909090909092
44.81500000000003,4.259545454545456
44.81500000000003,4.498181818181819
44.81500000000003,4.736818181818182
44.81500000000003,4.975454545454546
44.81500000000003,5.214090909090909
44.81500000000003,5.452727272727272
44.81500000000003,5.6913636363636355
44.81500000000003,5.929999999999999
44.81500000000003,6.168636363636362
44.81500000000003,6.4072727272727255
44.81500000000003,6.645909090909089
44.81500000000003,6.884545454545452
44.81500000000003,7.123181818181815
44.81500000000003,7.361818181818179
44.81500000000003,7.600454545454542
44.81500000000003,7.839090909090905
44.81500000000003,8.07772727272727
44.81500000000003,8.316363636363633
45.0536363636364,-4.57
45.0536363636364,-4.331363636363637
45.0536363636364,-4.092727272727274
45.0536363636364,-3.85409090909091
45.0536363636364,-3.615454545454546
45.0536363636364,-3.3768181818181824
45.0536363636364,-3.1381818181818186
45.0536363636364,-2.899545454545455
45.0536363636364,-2.660909090909091
45.0536363636364,-2.4222727272727274
45.0536363636364,-2.1836363636363636
45.0536363636364,-1.9449999999999998
45.0536363636364,-1.706363636363636
45.0536363636364,-1.4677272727272723
45.0536363636364,-1.2290909090909086
45.0536363636364,-0.9904545454545449
45.0536363636364,-0.7518181818181813
45.0536363636364,-0.5131818181818176
45.0536363636364,-0.274545454545454
45.0536363636364,-0.035909090909090335
45.0536363636364,0.2027272727272733
45.0536363636364,0.44136363636363696
45.0536363636364,0.6800000000000006
45.0536363636364,0.9186363636363643
45.0536363636364,1.157272727272728
45.0536363636364,1.3959090909090914
45.0536363636364,1.6345454545454552
45.0536363636364,1.873181818181819
45.0536363636364,2.1118181818181827
45.0536363636364,2.3504545454545465
45.0536363636364,2.58909090909091
45.0536363636364,2.827727272727274
45.0536363636364,3.0663636363636377
45.0536363636364,3.3050000000000015
45.0536363636364,3.5436363636363652
45.0536363636364,3.782272727272729
45.0536363636364,4.020909090909092
45.0536363636364,4.259545454545456
45.0536363636364,4.498181818181819
45.0536363636364,4.736818181818182
45.0536363636364,4.975454545454546
45.0536363636364,5.214090909090909
45.0536363636364,5.452727272727272
45.0536363636364,5.6913636363636355
45.0536363636364,5.929999999999999
45.0536363636364,6.168636363636362
45.0536363636364,6.4072727272727255
45.0536363636364,6.645909090909089
45.0536363636364,6.884545454545452
45.0536363636364,7.123181818181815
45.0536363636364,7.361818181818179
45.0536363636364,7.600454545454542
45.0536363636364,7.839090909090905
45.0536363636364,8.07772727272727
45.0536363636364,8.316363636363633
45.29227272727277,-4.57
45.29227272727277,-4.331363636363637
45.29227272727277,-4.092727272727274
45.29227272727277,-3.85409090909091
45.29227272727277,-3.615454545454546
45.29227272727277,-3.3768181818181824
45.29227272727277,-3.1381818181818186
45.29227272727277,-2.899545454545455
45.29227272727277,-2.660909090909091
45.29227272727277,-2.4222727272727274
45.29227272727277,-2.1836363636363636
45.29227272727277,-1.9449999999999998
45.29227272727277,-1.706363636363636
45.29227272727277,-1.4677272727272723
45.29227272727277,-1.2290909090909086
45.29227272727277,-0.9904545454545449
45.29227272727277,-0.7518181818181813
45.29227272727277,-0.5131818181818176
45.29227272727277,-0.274545454545454
45.29227272727277,-0.035909090909090335
45.29227272727277,0.2027272727272733
45.29227272727277,0.44136363636363696
45.29227272727277,0.6800000000000006
45.29227272727277,0.9186363636363643
45.29227272727277,1.157272727272728
45.29227272727277,1.3959090909090914
45.29227272727277,1.6345454545454552
45.29227272727277,1.873181818181819
45.29227272727277,2.1118181818181827
45.29227272727277,2.3504545454545465
45.29227272727277,2.58909090909091
45.29227272727277,2.827727272727274
45.29227272727277,3.0663636363636377
45.29227272727277,3.3050000000000015
45.29227272727277,3.5436363636363652
45.29227272727277,3.782272727272729
45.29227272727277,4.020909090909092
45.29227272727277,4.259545454545456
45.29227272727277,4.498181818181819
45.29227272727277,4.736818181818182
45.29227272727277,4.975454545454546
45.29227272727277,5.214090909090909
45.29227272727277,5.452727272727272
45.29227272727277,5.6913636363636355
45.29227272727277,5.929999999999999
45.29227272727277,6.168636363636362
45.29227272727277,6.4072727272727255
45.29227272727277,6.645909090909089
45.29227272727277,6.884545454545452
45.29227272727277,7.123181818181815
45.29227272727277,7.361818181818179
45.29227272727277,7.600454545454542
45.29227272727277,7.839090909090905
45.29227272727277,8.07772727272727
45.29227272727277,8.316363636363633
45.530909090909134,-4.57
45.530909090909134,-4.331363636363637
45.530909090909134,-4.092727272727274
45.530909090909134,-3.85409090909091
45.530909090909134,-3.615454545454546
45.530909090909134,-3.3768181818181824
45.530909090909134,-3.1381818181818186
45.530909090909134,-2.899545454545455
45.530909090909134,-2.660909090909091
45.530909090909134,-2.4222727272727274
45.530909090909134,-2.1836363636363636
45.530909090909134,-1.9449999999999998
45.530909090909134,-1.706363636363636
45.530909090909134,-1.4677272727272723
45.530909090909134,-1.2290909090909086
45.530909090909134,-0.9904545454545449
45.530909090909134,-0.7518181818181813
45.530909090909134,-0.5131818181818176
45.530909090909134,-0.274545454545454
45.530909090909134,-0.035909090909090335
45.530909090909134,0.2027272727272733
45.530909090909134,0.44136363636363696
45.530909090909134,0.6800000000000006
45.530909090909134,0.9186363636363643
45.530909090909134,1.157272727272728
45.530909090909134,1.3959090909090914
45.530909090909134,1.6345454545454552
45.530909090909134,1.873181818181819
45.530909090909134,2.1118181818181827
45.530909090909134,2.3504545454545465
45.530909090909134,2.58909090909091
45.530909090909134,2.827727272727274
45.530909090909134,3.0663636363636377
45.530909090909134,3.3050000000000015
45.530909090909134,3.5436363636363652
45.530909090909134,3.782272727272729
45.530909090909134,4.020909090909092
45.530909090909134,4.259545454545456
45.530909090909134,4.498181818181819
45.530909090909134,4.736818181818182
45.530909090909134,4.975454545454546
45.530909090909134,5.214090909090909
45.530909090909134,5.452727272727272
45.530909090909134,5.6913636363636355
45.530909090909134,5.929999999999999
45.530909090909134,6.168636363636362
45.530909090909134,6.4072727272727255
45.530909090909134,6.645909090909089
45.530909090909134,6.884545454545452
45.530909090909134,7.123181818181815
45.530909090909134,7.361818181818179
45.530909090909134,7.600454545454542
45.530909090909134,7.839090909090905
45.530909090909134,8.07772727272727
45.530909090909134,8.316363636363633
45.7695454545455,-4.57
45.7695454545455,-4.331363636363637
45.7695454545455,-4.092727272727274
45.7695454545455,-3.85409090909091
45.7695454545455,-3.615454545454546
45.7695454545455,-3.3768181818181824
45.7695454545455,-3.1381818181818186
45.7695454545455,-2.899545454545455
45.7695454545455,-2.660909090909091
45.7695454545455,-2.4222727272727274
45.7695454545455,-2.1836363636363636
45.7695454545455,-1.9449999999999998
45.7695454545455,-1.706363636363636
45.7695454545455,-1.4677272727272723
45.7695454545455,-1.2290909090909086
45.7695454545455,-0.9904545454545449
45.7695454545455,-0.7518181818181813
45.7695454545455,-0.5131818181818176
45.7695454545455,-0.274545454545454
45.7695454545455,-0.035909090909090335
45.7695454545455,0.2027272727272733
45.7695454545455,0.44136363636363696
45.7695454545455,0.6800000000000006
45.7695454545455,0.9186363636363643
